"Time to Expiry (Years)","Carbon Bought by AAM (%)","Discount Curve (%)","Present-Value Carbon Bought by AAM ΔC̄ᵢ = 75.6%"
1,0,98.59603
2,0,95.36672
3,0,90.91094
4,0,85.80669
5,0,80.55931
6,100,75.57945
7,0,71.18510
8,0,67.62006
9,0,65.08293
10,0,63.76282
