"Time to Expiry (Years)","Liquidity Schedule (%)","Discount Curve (%)","Present-Value Carbon C̄ᵢ = 90%"
1,50,98.59603
2,5,95.36672
3,5,90.91094
4,5,85.80669
5,5,80.55931
6,5,75.57945
7,5,71.18510
8,5,67.62006
9,5,65.08293
10,5,63.76282
